cpu,cpu=cpu10,host=SKP1003855MA0001.local usage_softirq=0,usage_steal=0,usage_guest_nice=0,usage_user=12.7,usage_system=14.8,usage_nice=0,usage_iowait=0,usage_irq=0,usage_idle=72.5,usage_guest=0 1591759620000000000

cpu,cpu=cpu9,host=SKP1003855MA0001.local usage_idle=96.2037962037962,usage_iowait=0,usage_irq=0,usage_steal=0,usage_guest=0,usage_user=1.998001998001998,usage_system=1.7982017982017982,usage_nice=0,usage_softirq=0,usage_guest_nice=0 1591759620000000000

cpu,cpu=cpu8,host=SKP1003855MA0001.local usage_idle=71.6,usage_nice=0,usage_steal=0,usage_guest=0,usage_user=15.6,usage_system=12.8,usage_iowait=0,usage_irq=0,usage_softirq=0,usage_guest_nice=0 1591759620000000000

cpu,cpu=cpu7,host=SKP1003855MA0001.local usage_nice=0,usage_iowait=0,usage_softirq=0,usage_steal=0,usage_guest=0,usage_guest_nice=0,usage_user=1.8,usage_system=1.7,usage_idle=96.5,usage_irq=0 1591759620000000000

cpu,cpu=cpu6,host=SKP1003855MA0001.local usage_iowait=0,usage_irq=0,usage_guest=0,usage_guest_nice=0,usage_user=15.984015984015985,usage_system=12.387612387612387,usage_idle=71.62837162837162,usage_nice=0,usage_softirq=0,usage_steal=0 1591759620000000000

cpu,cpu=cpu5,host=SKP1003855MA0001.local usage_user=1.7964071856287425,usage_system=1.7964071856287425,usage_idle=96.40718562874251,usage_steal=0,usage_nice=0,usage_iowait=0,usage_irq=0,usage_softirq=0,usage_guest=0,usage_guest_nice=0 1591759620000000000

cpu,cpu=cpu4,host=SKP1003855MA0001.local usage_irq=0,usage_guest=0,usage_user=16.3,usage_system=12.7,usage_iowait=0,usage_softirq=0,usage_steal=0,usage_guest_nice=0,usage_idle=71,usage_nice=0 1591759620000000000

cpu,cpu=cpu3,host=SKP1003855MA0001.local usage_irq=0,usage_steal=0,usage_guest_nice=0,usage_user=1.5984015984015985,usage_idle=96.7032967032967,usage_nice=0,usage_guest=0,usage_system=1.6983016983016983,usage_iowait=0,usage_softirq=0 1591759620000000000

cpu,cpu=cpu2,host=SKP1003855MA0001.local usage_user=17.6,usage_system=11.2,usage_nice=0,usage_iowait=0,usage_irq=0,usage_steal=0,usage_guest=0,usage_idle=71.2,usage_softirq=0,usage_guest_nice=0 1591759620000000000

cpu,cpu=cpu1,host=SKP1003855MA0001.local usage_idle=96.8031968031968,usage_nice=0,usage_iowait=0,usage_irq=0,usage_steal=0,usage_guest_nice=0,usage_user=1.4985014985014986,usage_softirq=0,usage_guest=0,usage_system=1.6983016983016983 1591759620000000000

cpu,cpu=cpu0,host=SKP1003855MA0001.local usage_iowait=0,usage_irq=0,usage_softirq=0,usage_user=19.58041958041958,usage_system=12.887112887112886,usage_nice=0,usage_guest_nice=0,usage_idle=67.53246753246754,usage_steal=0,usage_guest=0 1591759620000000000

mem,host=SKP1003855MA0001.local slab=0i,committed_as=0i,huge_page_size=0i,low_total=0i,vmalloc_used=0i,used=15839973376i,free=8190832640i,active=11561439232i,high_free=0i,vmalloc_chunk=0i,write_back=0i,shared=0i,swap_total=0i,cached=0i,huge_pages_free=0i,huge_pages_total=0i,low_free=0i,wired=3229282304i,used_percent=46.10038995742798,commit_limit=0i,sunreclaim=0i,available_percent=53.89961004257202,high_total=0i,swap_cached=0i,available=18519764992i,inactive=10328932352i,mapped=0i,page_tables=0i,sreclaimable=0i,vmalloc_total=0i,write_back_tmp=0i,total=34359738368i,buffered=0i,dirty=0i,swap_free=0i 1591759620000000000

